run_id,model,outcome,sample_id,f_name,f_space,z_kind,axis_names,delta_shape,metric_value,delta_abs_max,delta_mean,delta_std,valid_ratio,outcome_bin,delta_numel,delta_ndim,baseline,annotation_key,annotation_found,annotation_is_problem,problem_description,prompt_text,primary_bucket,secondary_buckets,source_split,annotation_role,annotation_updated,failure_factor,annotation_trace_consistent
20260528_182842_molingo_success_027_sample_trace,MoLingo,success,hml_orig100_train_028__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.1958822531562223,4.7756733894348145,-6.723905971739441e-05,1.222458839416504,1.0,0,50176,3,molingo,hml_orig100_train_028__full::molingo,True,False,,"a persons walks forward, bends down to pick something up, then walks in a circle and sets it back down.",sit_squat_posture,,train,human_diagnostic_problem_description,2026-05-28T18:24:42,,True
20260528_182842_molingo_success_028_sample_trace,MoLingo,success,hml_orig100_train_029__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.06365575234355,4.435110569000244,-0.000462831201730296,1.0872937440872192,1.0,0,50176,3,molingo,hml_orig100_train_029__full::molingo,True,False,,a person sits down with both hands on his knees.,sit_squat_posture,,train,human_diagnostic_problem_description,2026-05-28T18:24:44,,True
20260528_182842_molingo_success_029_sample_trace,MoLingo,success,hml_orig100_train_030__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.1681394139326566,4.231142044067383,-0.0002002753462875262,1.0932883024215698,0.8367346938775511,0,50176,3,molingo,hml_orig100_train_030__full::molingo,True,False,,"a man walks over , sits down , then walks back.",sit_squat_posture,,train,human_diagnostic_problem_description,2026-05-28T18:24:45,,True
20260528_182842_molingo_success_030_sample_trace,MoLingo,success,hml_orig100_train_031__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0640533437548512,4.263611316680908,-0.0001850883854785934,0.7463827133178711,0.46938775510204084,0,50176,3,molingo,hml_orig100_train_031__full::molingo,True,False,,a man kneels to the ground one leg at a time starting with the right leg,sit_squat_posture,,train,human_diagnostic_problem_description,2026-05-28T18:24:47,,True
20260528_182842_molingo_success_031_sample_trace,MoLingo,success,hml_orig100_train_032__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2931557523464778,5.8126397132873535,0.0003355102089699358,1.3218940496444702,1.0,0,50176,3,molingo,hml_orig100_train_032__full::molingo,True,False,,a person sitting quickly reaches around them and grabs objects.,sit_squat_posture,,train,human_diagnostic_problem_description,2026-05-28T18:24:48,,True
20260528_182842_molingo_success_032_sample_trace,MoLingo,success,hml_orig100_train_033__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2515921086432888,4.186682224273682,9.302421676693484e-05,1.2794067859649658,1.0,0,50176,3,molingo,hml_orig100_train_033__full::molingo,True,False,,the woman angerily kicked at the ground with her left foot.,jump_kick,,train,human_diagnostic_problem_description,2026-05-28T18:24:53,,True
20260528_182842_molingo_success_033_sample_trace,MoLingo,success,hml_orig100_train_034__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0492613647298463,3.9919326305389404,1.3534017853089608e-05,0.7673007845878601,0.5102040816326531,0,50176,3,molingo,hml_orig100_train_034__full::molingo,True,False,,a person kicked something with left leg,jump_kick,,train,human_diagnostic_problem_description,2026-05-28T18:24:52,,True
20260528_182842_molingo_success_034_sample_trace,MoLingo,success,hml_orig100_train_035__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",0.95372655822273,3.3884382247924805,-2.178306431233068e-06,0.44118714332580566,0.20408163265306123,0,50176,3,molingo,hml_orig100_train_035__full::molingo,True,False,,a person kicked with the left leg,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:08:13,,True
20260528_182842_molingo_success_035_sample_trace,MoLingo,success,hml_orig100_train_036__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.082064974186194,4.324702262878418,1.6505013263667934e-05,0.8522259593009949,0.5918367346938775,0,50176,3,molingo,hml_orig100_train_036__full::molingo,True,False,,the person took a jump forward.,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:08:19,,True
20260528_182842_molingo_success_036_sample_trace,MoLingo,success,hml_orig100_train_037__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0418257346409627,3.8548502922058105,8.988600893644616e-05,0.5056612491607666,0.22448979591836735,0,50176,3,molingo,hml_orig100_train_037__full::molingo,True,False,,"a person does a quick wheel-like spin kick with left leg, pivoting on right leg while both arms resume fighting gesture.",jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:09:38,,True
20260528_182842_molingo_success_037_sample_trace,MoLingo,success,hml_orig100_train_038__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.038297744333265,3.642979145050049,1.6484636944369413e-05,0.7122902274131775,0.4489795918367347,0,50176,3,molingo,hml_orig100_train_038__full::molingo,True,False,,the man kicks at something with his left leg.,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:09:45,,True
20260528_182842_molingo_success_038_sample_trace,MoLingo,success,hml_orig100_train_039__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.246439953214866,4.654973983764648,-8.096132660284638e-05,1.261070966720581,0.9795918367346939,0,50176,3,molingo,hml_orig100_train_039__full::molingo,True,False,,person is practicing their long jump,jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:09:53,,True
20260528_182842_molingo_success_039_sample_trace,MoLingo,success,hml_orig100_train_040__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2878439230683911,5.106482028961182,0.00023809855338186026,1.3164641857147217,1.0,0,50176,3,molingo,hml_orig100_train_040__full::molingo,True,False,,"someone jumps over something, turns around and jumps back over it, before getting ready to jump over it again.",jump_kick,,train,human_diagnostic_problem_description,2026-05-26T23:10:20,,True
20260528_182842_molingo_success_040_sample_trace,MoLingo,success,hml_orig100_train_041__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2604780593986824,4.771946907043457,0.0003995144215878099,1.2884900569915771,1.0,0,50176,3,molingo,hml_orig100_train_041__full::molingo,True,False,,a person acting traumatic throwing his left hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:14,,True
20260528_182842_molingo_success_041_sample_trace,MoLingo,success,hml_orig100_train_042__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2517073434792911,5.170140266418457,1.129272368416423e-05,1.279524564743042,1.0,0,50176,3,molingo,hml_orig100_train_042__full::molingo,True,False,,"the person holds their head, crouches down on their hands and continues to hold their head.",upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:35,,True
20260528_182842_molingo_success_042_sample_trace,MoLingo,success,hml_orig100_train_043__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0331261467376347,4.152309417724609,-2.09924291993957e-05,0.33795931935310364,0.10204081632653061,0,50176,3,molingo,hml_orig100_train_043__full::molingo,True,False,,a person sitting down raises its right hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:50,,True
20260528_182842_molingo_success_043_sample_trace,MoLingo,success,hml_orig100_train_044__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",0.92724380918003,3.60518741607666,5.1941628044005483e-05,0.5754169225692749,0.3673469387755102,0,50176,3,molingo,hml_orig100_train_044__full::molingo,True,False,,this person is standing still and lifts the left hand up to the face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:00,,True
20260528_182842_molingo_success_044_sample_trace,MoLingo,success,hml_orig100_train_045__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2546592706590711,5.200416088104248,0.00019745012104976922,1.282542109489441,1.0,0,50176,3,molingo,hml_orig100_train_045__full::molingo,True,False,,both arms bent forward chicken wing flaps to left and right,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:11,,True
20260528_182842_molingo_success_045_sample_trace,MoLingo,success,hml_orig100_train_046__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.1057578281776543,4.733263969421387,2.735336238401942e-05,0.8246515393257141,0.5306122448979592,0,50176,3,molingo,hml_orig100_train_046__full::molingo,True,False,,a person wave their arm in a straight motion,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:31,,True
20260528_182842_molingo_success_047_sample_trace,MoLingo,success,hml_orig100_train_048__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0295815546935894,3.638406276702881,0.0001840053009800613,1.0524623394012451,1.0,0,50176,3,molingo,hml_orig100_train_048__full::molingo,True,False,,lowering hands then raising hands towards face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:14:09,,True
20260528_182842_molingo_success_048_sample_trace,MoLingo,success,hml_orig100_train_049__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.1656047959249813,4.181898593902588,0.0002738927723839879,0.9336556792259216,0.6122448979591837,0,50176,3,molingo,hml_orig100_train_049__full::molingo,True,False,,a person holds up both of their hands in front of their face and then leans back to dodge an obstacle.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:14:20,,True
20260528_182842_molingo_success_050_sample_trace,MoLingo,success,hml_orig100_train_051__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2036006485274702,4.285528182983398,-6.488098733825609e-05,1.2303487062454224,1.0,0,50176,3,molingo,hml_orig100_train_051__full::molingo,True,False,,someone walks disoriented looking for something or someone,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:15,,True
20260528_182842_molingo_success_051_sample_trace,MoLingo,success,hml_orig100_train_052__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.0276906084703568,4.2625412940979,-0.00010796286369441077,0.6721708178520203,0.40816326530612246,0,50176,3,molingo,hml_orig100_train_052__full::molingo,True,False,,a person does jumping jacks in place.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:30,,True
20260528_182842_molingo_success_052_sample_trace,MoLingo,success,hml_orig100_train_053__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2129963448643672,4.881155014038086,-3.4730768675217405e-05,1.2399532794952393,1.0,0,50176,3,molingo,hml_orig100_train_053__full::molingo,True,False,,a person slowly walked and touched something with right and left hand,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:27,,True
20260528_182842_molingo_success_053_sample_trace,MoLingo,success,hml_orig100_train_054__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2470862913115643,4.9923295974731445,0.00013043814396951348,1.2748007774353027,1.0,0,50176,3,molingo,hml_orig100_train_054__full::molingo,True,False,,the person is throwing something with both hands overhead.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:32,,True
20260528_182842_molingo_success_054_sample_trace,MoLingo,success,hml_orig100_train_055__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.090007908191362,4.064303874969482,-0.00012208879343234003,0.7129300236701965,0.40816326530612246,0,50176,3,molingo,hml_orig100_train_055__full::molingo,True,False,,this person stands in one place and claps.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:35,,True
20260528_182842_molingo_success_055_sample_trace,MoLingo,success,hml_orig100_train_056__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.1372049345005644,4.7449727058410645,-2.479256727383472e-05,1.0896836519241333,0.8775510204081632,0,50176,3,molingo,hml_orig100_train_056__full::molingo,True,False,,a person is walking while holding onto something.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:41,,True
20260528_182842_molingo_success_056_sample_trace,MoLingo,success,hml_orig100_train_057__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",0.7968648990567148,2.9566707611083984,-1.4995293895481154e-05,0.5589627623558044,0.46938775510204084,0,50176,3,molingo,hml_orig100_train_057__full::molingo,True,False,,a person walks forward a few steps,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:27:44,,True
20260528_182842_molingo_success_057_sample_trace,MoLingo,success,hml_orig100_train_058__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",0.8968203561045609,3.0250563621520996,5.817477813252481e-06,0.1857001781463623,0.04081632653061224,0,50176,3,molingo,hml_orig100_train_058__full::molingo,True,False,,person quickly raises their left hand,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:28:02,,True
20260528_182842_molingo_success_058_sample_trace,MoLingo,success,hml_orig100_train_059__full,hidden_state,latent_transformer_z,latent_ar_state,"['batch', 'latent_token', 'hidden_dim']","[1, 49, 1024]",1.2403924109557416,4.719505310058594,0.00012642524961847812,1.1609115600585938,0.8367346938775511,0,50176,3,molingo,hml_orig100_train_059__full::molingo,True,False,,the person makes many gestures in quick succession.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:38:48,,True
