state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Wait,S,ChordEdit: One-Step Low-Energy Transport for Image Editing,CVPR 2026,,https://arxiv.org/abs/2602.19083,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=173 | reason=forced_oral_final_award,
Wait,B,PosterOmni: Generalized Artistic Poster Creation via Task Distillation and Unified Reward Feedback,CVPR 2026,,https://arxiv.org/abs/2602.12127,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=49 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Reward Forcing: Efficient Streaming Video Generation with Rewarded Distribution Matching Distillation,CVPR 2026,,https://arxiv.org/abs/2512.04678,CVPR_2026_full_collect_20260612 | Efficiency / Systems / Compression | score=49 | reason=top_fill_to_1000_non_motion_core,
Wait,B,The Image as Its Own Reward: Reinforcement Learning with Adversarial Reward for Image Generation,CVPR 2026,,https://arxiv.org/abs/2511.20256,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=49 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Adaptive Auxiliary Prompt Blending for Target-Faithful Diffusion Generation,CVPR 2026,,https://arxiv.org/abs/2603.19158,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,AutoDebias: An Automated Framework for Detecting and Mitigating Backdoor Biases in Text-to-Image Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_AutoDebias_An_Automated_Framework_for_Detecting_and_Mitigating_Backdoor_Biases_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,AutoTraces: Autoregressive Trajectory Forecasting via Multimodal Large Language Models,CVPR 2026,,https://arxiv.org/abs/2603.07989,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,BlackMirror: Black-Box Backdoor Detection for Text-to-Image Models via Instruction-Response Deviation,CVPR 2026,,https://arxiv.org/abs/2603.05921,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CAST: Context-Aware Dynamic Latent Space Transformation for Interactive Text-to-Image Retrieval,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Lin_CAST_Context-Aware_Dynamic_Latent_Space_Transformation_for_Interactive_Text-to-Image_Retrieval_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CompBench: Benchmarking Complex Instruction-guided Image Editing,CVPR 2026,,https://arxiv.org/abs/2505.12200,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,COPE: Consistent Occlusion and Prompt Enhancement Network for Occluded Person Re-identification,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_COPE_Consistent_Occlusion_and_Prompt_Enhancement_Network_for_Occluded_Person_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CoT-Edit: Let CoT Guide Instruction Video Editing,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liang_CoT-Edit_Let_CoT_Guide_Instruction_Video_Editing_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CSF: Black-box Fingerprinting via Compositional Semantics for Text-to-Image Models,CVPR 2026,,https://arxiv.org/abs/2604.16363,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,CTCal: Rethinking Text-to-Image Diffusion Models via Cross-Timestep Self-Calibration,CVPR 2026,,https://arxiv.org/abs/2603.20741,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DCoAR: Deep Concept Injection into Unified Autoregressive Models for Personalized Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2508.07341,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Delta Rectified Flow Sampling for Text-to-Image Editing,CVPR 2026,,https://arxiv.org/abs/2509.05342,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Diffusion-Based sRGB Real Noise Generation via Prompt-Driven Noise Representation Learning,CVPR 2026,,https://arxiv.org/abs/2603.04870,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Disentangling to Re-couple: Resolving the Similarity-Controllability Paradox in Subject-Driven Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2604.00849,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DreamOmni2: Multimodal Instruction-based Generation and Editing,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xia_DreamOmni2_Multimodal_Instruction-based_Generation_and_Editing_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,DynFusion: Rethinking Condition Fusion for Adaptive Multi-Conditional Text-to-Image Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_DynFusion_Rethinking_Condition_Fusion_for_Adaptive_Multi-Conditional_Text-to-Image_Generation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EasyV2V: A High-quality Instruction-based Video Editing Framework,CVPR 2026,,https://arxiv.org/abs/2512.16920,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,EVA: Efficient Reinforcement Learning for End-to-End Video Agent,CVPR 2026,,https://arxiv.org/abs/2603.22918,CVPR_2026_full_collect_20260612 | Reinforcement Learning | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,FlowDirector: Training-Free Flow Steering for Precise Text-to-Video Editing,CVPR 2026,,https://arxiv.org/abs/2506.05046,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GenBreak: Red Teaming Text-to-Image Generation Using Large Language Models,CVPR 2026,,https://arxiv.org/abs/2506.10047,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,"Generate, Analyze, and Refine: Training-Free Sound Source Localization via MLLM Meta-Reasoning",CVPR 2026,,https://arxiv.org/abs/2604.06824,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GeoDiT: A Diffusion-based Vision-Language Model for Geospatial Understanding,CVPR 2026,,https://arxiv.org/abs/2512.02505,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,GrOCE : Graph-Guided Online Concept Erasure for Text-to-Image Diffusion Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Han_GrOCE__Graph-Guided_Online_Concept_Erasure_for_Text-to-Image_Diffusion_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Hidden Dangers of Compositional Generation: Diagnosing Semantic Safety Failures in Text-to-Image Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_Hidden_Dangers_of_Compositional_Generation_Diagnosing_Semantic_Safety_Failures_in_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,ImageRAGTurbo: Towards One-step Text-to-Image Generation with Retrieval-Augmented Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2602.12640,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Improving Text-to-Image Generation with Intrinsic Self-Confidence Rewards,CVPR 2026,,https://arxiv.org/abs/2603.00918,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,IVAAN: Instance-level Vision-Language Alignment via Attribute-Guided Text Prompts Generation for Nuclei Analysis,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Jeong_IVAAN_Instance-level_Vision-Language_Alignment_via_Attribute-Guided_Text_Prompts_Generation_for_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Kontinuous Kontext: Continuous Strength Control for Instruction-based Image Editing,CVPR 2026,,https://arxiv.org/abs/2510.08532,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Latent Chain-of-Thought World Modeling for End-to-End Autonomous Driving,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Tan_Latent_Chain-of-Thought_World_Modeling_for_End-to-End_Autonomous_Driving_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Robotics / Autonomous Driving | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Latent Implicit Visual Reasoning,CVPR 2026,,https://arxiv.org/abs/2512.21218,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Layer-wise Instance Binding for Regional and Occlusion Control in Text-to-Image Diffusion Transformers,CVPR 2026,,https://arxiv.org/abs/2603.05769,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,LLaDA-V: Large Language Diffusion Models with Visual Instruction Tuning,CVPR 2026,,https://arxiv.org/abs/2505.16933,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Machine Mental Imagery: Empower Multimodal Reasoning with Latent Visual Tokens,CVPR 2026,,https://arxiv.org/abs/2506.17218,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MMCP-GEN: A Modality-Extensible Diffusion Language Model for Conditional Protein Sequence Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/An_MMCP-GEN_A_Modality-Extensible_Diffusion_Language_Model_for_Conditional_Protein_Sequence_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MMDIR: Multimodal Instruction-Driven Framework for Mixed-Degradation Document Image Restoration,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Li_MMDIR_Multimodal_Instruction-Driven_Framework_for_Mixed-Degradation_Document_Image_Restoration_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,MotionEnhancer: Leveraging Video Diffusion for Motion-Enhanced Vision-Language Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_MotionEnhancer_Leveraging_Video_Diffusion_for_Motion-Enhanced_Vision-Language_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Neighbor-Aware Localized Concept Erasure in Text-to-Image Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2603.25994,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,OmniDocLayout: Towards Diverse Document Layout Generation via Coarse-to-Fine LLM Learning,CVPR 2026,,https://arxiv.org/abs/2510.26213,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,OmniGen2: Towards Instruction-Aligned Multimodal Generation,CVPR 2026,,https://arxiv.org/abs/2506.18871,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,One Patch to Caption Them All: A Unified Zero-Shot Captioning Framework,CVPR 2026,,https://arxiv.org/abs/2510.02898,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PETAR: Localized Findings Generation with Mask-Aware Vision-Language Modeling for PET Automated Reporting,CVPR 2026,,https://arxiv.org/abs/2510.27680,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Premier: Personalized Preference Modulation with Learnable User Embedding in Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2603.20725,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Probabilistic Prompt Adaptation for Unified Image Aesthetics and Quality Assessment,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Hara_Probabilistic_Prompt_Adaptation_for_Unified_Image_Aesthetics_and_Quality_Assessment_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Prompt-Free Unknown Label Generation for Open World Detection in Remote Sensing,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Azeem_Prompt-Free_Unknown_Label_Generation_for_Open_World_Detection_in_Remote_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PromptLoop: Plug-and-Play Prompt Refinement via Latent Feedback for Diffusion Model Alignment,CVPR 2026,,https://arxiv.org/abs/2510.00430,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,PureCC: Pure Learning for Text-to-Image Concept Customization,CVPR 2026,,https://arxiv.org/abs/2603.07561,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,RAISE: Requirement-Adaptive Evolutionary Refinement for Training-Free Text-to-Image Alignment,CVPR 2026,,https://arxiv.org/abs/2603.00483,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Resolving the Identity Crisis in Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2510.01399,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Rethinking Prompt Design for Inference-time Scaling in Text-to-Visual Generation,CVPR 2026,,https://arxiv.org/abs/2512.03534,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,SAT-RRG: LLM-Guided Self-Adaptive Training for Radiology Report Generation with Token-Level Push-Pull Optimization,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_SAT-RRG_LLM-Guided_Self-Adaptive_Training_for_Radiology_Report_Generation_with_Token-Level_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Selectively Extracting and Injecting Visual Attributes into Text-to-Image Models,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Choi_Selectively_Extracting_and_Injecting_Visual_Attributes_into_Text-to-Image_Models_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Synthetic Curriculum Reinforces Compositional Text-to-Image Generation,CVPR 2026,,https://arxiv.org/abs/2511.18378,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Test-Time Alignment of Text-to-Image Diffusion Models via Null-Text Embedding Optimisation,CVPR 2026,,https://arxiv.org/abs/2511.20889,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Thinking with Video: Video Generation as a Promising Multimodal Reasoning Paradigm,CVPR 2026,,https://arxiv.org/abs/2511.04570,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,"Tokenization Allows Multimodal Large Language Models to Understand, Generate and Edit Architectural Floor Plans",CVPR 2026,,https://arxiv.org/abs/2603.11640,CVPR_2026_full_collect_20260612 | LLM / Vision-Language / Multimodal LMM | score=48 | reason=top_fill_to_1000_non_motion_core,
Wait,B,Toward Early Quality Assessment of Text-to-Image Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2603.02829,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=48 | reason=top_fill_to_1000_non_motion_core,
